线路名称,线路类型,运行时间,参考票价,公交公司,最后更新,公交路线-往
南京127路公交车路线,[江南线路(1-399)],春江新城 05:30-22:10|莫愁新寓 06:10-22:50,空调车2元（无人售票，IC卡通用）,南京公交集团第三客运公司,2024-03-28,春江新城---江泉路---韩府坊---西春路南---西春路·宁双路---西春路·软件大道---软件大道西---小行小区---小行里---小行(名城世家花园)---时光澔韵---菊花台---安德门---能仁里---西云村---西云村北---长虹路南---集庆门大街东---长虹路---长虹路北---莫愁湖东路南---莫愁湖东路北---汉中门大街东---莫愁新寓
南京129路公交车路线,[江南线路(1-399)],南京南站 05:00-21:00|万达广场南 06:00-22:00,空调车2元（无人售票，IC卡通用）,南京公交集团第四客运公司,2024-03-28,南京南站---玉盘西街---茶花路---花神庙地铁站---软件大道地铁站东---共青广场---唐家洼---软件大道·宁双路---软件大道·西春路---软件大道西---中胜地铁站北---新城科技园地铁站南---新城科技园地铁站北---新安江街中---新安江街·黄山路南---新安江街---庐山路·牡丹江街---庐山路·松花江东街---河西金陵中学---兴隆大街·江东中路---兴隆大街·燕山路---清竹园南门---兴隆大街·华山路---兴隆大街·苍山路---苍山路---...---30万达广场南---汇锦国际西---汇锦国际北---桃园居---燕山路·积贤街---万达广场南
南京131路公交车路线,[江南线路(1-399)],燕江新城总站 06:00-21:00|墨香路总站 06:00-21:00,空调车2元（无人售票，IC卡通用）,南京公交集团第一客运公司,2024-03-28,墨香路总站---樱铁村---花园路中---花园路·南林东路---花园路南---钟麓花园---板仓村---板仓街·岗子村---龙蟠路·岗子村---锁金村---新庄广场南---新庄广场北---红山南路·恒嘉路---青年路[东恒阳光嘉园]---依维柯---藤子村---北苑新村南---月苑小区---月苑小区北---小营村西---合作村---万寿村---墨香路北---万寿停车场---化纤新村---...---29燕江新城总站---化纤厂---壮举路·春树街---壮举路·神农路---燕江新城总站
南京133路公交车路线,[江南线路(1-399)],郑和南路 06:00-20:30|江苏大剧院 06:30-20:30,空调车2元（无人售票，IC卡通用）,南京公交集团第三客运公司,2024-03-28,郑和南路---新河二村---海德卫城---宝船遗址公园---中保村---银城街---漓江路---中心南村---清凉门大街·湛江路---清凉门大桥西---北圩路北---凤凰西街---凤凰街---莫愁湖东路北---莫愁湖东路南---长虹路北---长虹路---集庆门大桥西---南湖集贸市场---文体路·集庆门大街---南苑新村---文体路·泰山路---怡康街·嵩山路---相子桥---黄山路·梦都大街---...---32江苏大剧院---黄山路·牡丹江街---黄山路·新安江街---黄山路·奥体大街---奥体中心南门---奥体大街·乐山路---奥体大街·大剧院路---江苏大剧院
南京134路公交车路线,[江南线路(1-399)],古平岗南 05:20-20:30|棉花堤 06:05-21:15,空调车2元（无人售票，IC卡通用）,南京公交集团第四客运公司,2024-03-28,古平岗南---古林公园---虎踞北路·草场门---国防园---虎踞路·清凉山---虎踞路·汉中门---虎踞南路·汉中门---虎踞南路·建邺路---虎踞南路·水西门---莫愁湖公园南门---水西门大街·大士茶亭---玉塘村---沿河村---安如村---应天大街---庐山路·怡康街---白鹭东街---河西金陵中学---庐山路·松花江东街---庐山路·牡丹江街---庐山路·奥体大街---庐山路·中央公园---河西大街·元通东---河西大街·元通西---燕山路·白龙江西街---...---29棉花堤---白龙江西街---乐山路·白龙江西街---河西大街·乐山路---棉花堤
南京135路公交车路线,[江南线路(1-399)],西善花苑总站 05:30-21:30|油坊桥地铁站 06:00-22:00,空调车2元（无人售票，IC卡通用）,南京公交集团第三客运公司,2024-03-28,西善花苑总站---西善花苑南---岱山西路总站---岱善路西---岱善路·徐村街---平治东苑北---岱山东路·西柿路---圣玻路西---圣玻路东---梅欣小区---梅山高级中学---梅山第二中学---韩府大街·梅山桥---梅山桥---陇西路西---龙凤佳园---陇淮路---陇淮路南---滨河北路---滨河北路西---梅岭小区---西善桥社区医院---西善桥北---莲池路·平良大街---油坊桥地铁站
南京136路公交车路线,[江南线路(1-399)],中华门地铁站 06:20-18:35|润泰市场 07:30-19:45,2元（无人售票，IC卡通用）,南京公交集团第三客运公司,2024-03-28,润泰市场---锦华新城西门---锦华新城北---凤汇大道·龙慧路---龙飞路·凤汇大道---金叶花园---雨花经开区管委会---石林大公园---凤舞路东---板桥农场---红太阳装饰城3号门---黄村---天保桥---西善桥地铁站---芮村---建宁一村---建宁---地勘新苑---顾家庄---西善桥北---油坊桥地铁站东---竹柳新村---油坊桥立交南---油坊桥立交东---小行桥---...---34中华门地铁站---公交车辆厂南---公交车辆厂---纬八立交桥---凤台南路·梦都大街---赛上路---凤台南路---赛虹桥---赛虹桥立交东---中华门地铁站
南京137路公交车路线,[江南线路(1-399)],尧佳路东 06:15-19:15|仙林湖总站 07:00-20:00,2元（无人售票，IC卡通用）,南京公交集团第一客运公司,2024-03-28,尧佳路东---仙新路·科创路---金港科创园---智谷大道·金创路---仙林高铁站---文成路(中天铭廷)---鸿运嘉园---高科荣域---紫金学院---文澜路东---信息学院南门---信息学院---纬地路---生命科技园---纬地路·光启路---纬地路·经天路---学森路---学森路·守敬路---学森路东---学森路·仙林湖路---仙林湖总站
南京138路公交车路线,[江南线路(1-399)],太阳城 05:15-19:20|栖石路西 06:00-20:05,2元（无人售票，IC卡通用）,南京公交集团第二客运公司,2024-03-28,太阳城---黄庄一号路---金马路---紫金上林苑---金马路地铁站---紫东创业园---石狮路北---仙鹤门---仙鹤门东---学则路地铁站西---学衡路---学衡路·亚东新城区---文澜路南---文澜路---文澜路北---学海路---南京技师学院---文成路(中天铭廷)---鸿运嘉园---高科荣域---九乡河西路---衡阳寺---红枫新村---栖霞老街---栖霞---...---26栖石路西---栖石路西
南京139路公交车路线,[江南线路(1-399)],柳营 05:45-21:00|翠林总站 06:30-21:45,空调车2元（无人售票，IC卡通用）,南京公交集团第二客运公司,2024-03-28,柳营---顾家营---五棵松---钟山学院---马群---新街---太阳城---黄庄一号路---朱庄---朱庄北---仙鹤门---仙鹤门东---仙隐北路·仙林大道---仙隐北路·文范路---听泉山庄---雁鸣山庄---仙隐北路·鹤鸣路---仙尧路·白金汉爵---仙尧路中---海子口---聚宝山公园---尧化门市民广场---尧化新村西---尧化新村---新城佳园---...---31翠林总站---吴家边---栖霞中学南---金尧路中---金尧路东---香榴湾西门---翠林总站
南京140路公交车路线,[江南线路(1-399)],尧佳路东 05:40-21:00|白马公园 06:30-21:50,空调车2元（无人售票，IC卡通用）,南京公交集团第一客运公司,2024-03-28,仙新路地铁站---新城金郡---前新塘---太龙路东---太龙路·新尧路---太龙路·尧新大道---聚宝山公园---海子口---仙尧路中---仙尧路·白金汉爵---徐庄软件园东---徐庄软件园---东杨坊---聚宝山地铁站---王家湾---伊刘邨---樱铁村---玄武大道·长途东站---新庄广场东---锁金村---龙蟠路·岗子村---白马公园
南京141路公交车路线,[江南线路(1-399)],西花岗 05:20-21:20|南京站·北广场东 06:00-22:00,空调车2元（无人售票，IC卡通用）,南京公交集团第二客运公司,2024-03-28,西花岗---西花岗东---中花岗---马高路·南湾营路---南湾营---文康苑---融康苑---宁康苑---百水芊城---百水芊城北门---新街---太阳城---青马---黄马---上五旗---下五旗---环陵路·岔路口---王家湾---伊刘邨---樱铁村---玄武大道·长途东站---新庄广场东---曹后村西(暂不停靠)---南京站·北广场东
南京142路公交车路线,[江南线路(1-399)],中花岗总站 05:20-21:30|长白街 06:10-22:20,空调车2元（无人售票，IC卡通用）,南京公交集团第二客运公司,2024-03-28,中花岗总站---融康苑---宁康苑---百水芊城---百水芊城北门---马群---钟山学院---五棵松---顾家营---柳营---钟灵街---大栅门---孝陵卫---理工大---小卫街---卫岗---卫桥---卫桥南---苜蓿园大街北---月牙湖---瑞金路---公园路---常府街---太平巷---长白街
南京145路公交车路线,[江南线路(1-399)],仙新路地铁站 06:00-21:00|迈皋桥东 06:40-21:40,空调车2元（无人售票，IC卡通用）,南京公交集团第一客运公司,2024-03-28,仙新路地铁站---新城金郡---金尧路东---金尧路中---栖霞中学南---青田雅居---金尧花园---金尧西路---瑞霞路·华银路---瑞福大街东---瑞福大街·寅春路---寅春路·瑞福街---兴兴路---上城名苑---南山---小营村西---月苑小区北---北苑新村---长营村---迈皋桥东
南京146路公交车路线,[江南线路(1-399)],羊山北路总站 05:15-20:15|月苑南路 06:00-21:00,空调车2元（无人售票，IC卡通用）,南京公交集团第一客运公司,2024-03-28,羊山北路总站---羊山北路西---仙境路---学典路·文苑路---学典路---仙林中心站---杉湖西路---学津路---文枢东路---学衡路·亚东新城区---亚东新城区---文苑路西---仙隐北路---雁鸣山庄---仙隐北路·鹤鸣路---尧胜村---徐庄软件园东---徐庄软件园---东杨坊---聚宝山地铁站---王家湾---伊刘邨---经五立交---月苑南路
南京147路公交车路线,[江南线路(1-399)],仙居雅苑 06:50-18:00|金丝岗南 07:30-18:40,空调车2元（无人售票，IC卡通用）,南京公交集团第二客运公司,2024-03-28,仙居雅苑---仙鹤茗苑---仙鹤门地铁站---石狮路北---紫东创意园---金马路地铁站---紫金上林苑---交通技师学院西门---百水桥地铁站东---省勘查技术院---麒麟门西---麒麟门地铁站---锦绣花园---麒麟山庄---东郊小镇地铁站西---东郊小镇地铁站东---晨光村---金丝岗---小东山---金丝岗南
南京150路公交车路线,[江南线路(1-399)],万达广场南 06:10-20:10|宁工新寓 06:30-20:30,空调车2元（无人售票，IC卡通用）,南京公交集团第三客运公司,2024-03-28,万达广场南---集庆门大街·润江路---集庆门大街·清江南路---省老年公寓西---清河路南---清河路---汉中门大街西---汉中门大街·清江路---浦江路·汉中门大街---金陵世纪花园---东宝路总站---育才公寓---鼓教二村---湘江路---银城街---中保村南---宁工新寓
南京153路公交车路线,[江南线路(1-399)],小行小区 05:00-22:00|生建 05:40-22:40,空调车2元（无人售票，IC卡通用）,南京公交集团第三客运公司,2024-03-28,小行小区---河西大街·中胜东---油坊桥立交东---油坊桥立交南---竹柳新村---油坊桥地铁站东---西善桥北---顾家庄---地勘新苑---建宁---建宁一村---芮村---西善桥地铁站---天保桥---黄村---红太阳装饰城3号门---板桥农场---柿子树---板桥---青年路[205国道]---朝阳西苑---朝阳新村---板桥收费站---宁芜公路·梅满路---殷富庄---...---29生建---殷富庄南---新建(梅山医院)---永安花苑---生建
南京158路公交车路线,[江南线路(1-399)],金地体育公园南 06:00-21:00|刘村地铁站 06:45-21:45,2元（无人售票，IC卡通用）,南京公交集团第三客运公司,2024-03-28,金地体育公园南---新亭大街·陶埠路---新亭大街西---古雄大道南---绿洲南苑---殷富庄南---殷富庄---三山矶路东---润泰市场北---锦华新城西门---大江路---洋河营运中心---雨花创业园---三鸿---凤集大道---中兴广场---石林大公园---凤舞路东---红太阳装饰城---刘村地铁站
南京159路公交车路线,[江南线路(1-399)],经天路地铁站南06:00-20:00|凤坛花园06:00-20:00,空调车2元（无人售票，IC卡通用）,南京公交集团第一客运公司,2024-03-28,凤坛花园---宝华医院---丁沙地---大宅门(曹家边)---狮子山[天晟药业]---新湖仙林翠谷---玉兰花园(宝华中学)---大山地---香山壹境---滨河公园---仙林东路·京东紫晶---仙林东路·恒大雅苑---仙林东路·博济科技园---仙林东路·同城世家---仙林国际花园---南京液晶谷南---南京液晶谷---广志路·仙林湖路---广志路·守敬路---高科荣境---广志路·经天路---经天路地铁站
